"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","readers.mendeley","cited_by_tweeters_count","readers","file_hash"
"10.1016/j.cej.2017.02.038","od______2097::ab0f1b03cc0e2e7afdaec7eec6b5c8d0","Engineering sciences. Technology","Gas phase photocatalytic spiral reactor for fast and efficient pollutant degradation","Blommaerts, Natan","2017-01-01","","publication","","Chemical engineering journal","","Abstract: Photocatalytic reactors for the degradation of gaseous organic pollutants often suffer from major limitations such as small reaction area, sub-optimal irradiation conditions and thus limited reaction rate. In this work, an alternative solution is presented that involves a glass tube coated on the inside with (silver-modified) TiO2 and spiraled around a UVA lamp. First, the spiral reactor is coated from the inside with TiO2 using an experimentally verified procedure that is optimized toward UV light transmission. This procedure is kept as simple as possible and involves a single casting step of a 1 wt% suspension of TiO2 in ethanol through the spiral. This results in a coated tube that absorbs nearly all incident UV light under the experimental conditions used. The optimized coated spiral reactor is then benchmarked to a conventional annular photoreactor of the same outer dimensions and total catalyst loading over a broad range of experimental conditions. Although residence time distribution experiments indicate slightly longer dwelling of molecules in the spiral reactor, no significant difference in by-passing of gas between the spiral reactor and the annular reactor can be claimed. Acetaldehyde degradation efficiency of 100% is obtained with the spiral reactor for a residence time as low as 60 s, whereas the annular reactor could not achieve full degradation even at 1000 s residence time. In a final case study, addition of long-term stable silver nanoparticles, protected by an ultra-thin polymer shell applied via the layer-by-layer (LbL) method, to the spiral reactor coating is shown to double the degradation efficiency and provides an interesting strategy to cope with higher pollutant concentrations without changing the overall dimensions.","312483","Embargo","-0.6153","0.3879","3","Walled carbon nanotubes, Case study, Additional data file","Walled carbon nanotubes, Case study, Additional data file","1",NA,NA,"",""
"10.1016/j.cej.2017.04.085","od______2097::f639a620fd74ea3e2711c6678d639b6c","pd zif;frameworks;palladium","Simultaneous creation of metal nanoparticles in metal organic frameworks via spray drying technique","Gholampour, Nadia","2017-01-01","","publication","","Chemical engineering journal","","Abstract: In-situ fabrication of palladium(0) nanoparticles inside zeolitic imidazolate frameworks (ZIF-8) has been established via one-step facile spray-dry technique. Crystal structures and morphologies of the Pd@ZIF-8 samples are investigated by powder XRD, TEM, SAED, STEM, and EDX techniques. High angle annular dark field scanning transmission electron microscopy (HAAD-STEM) and 3D tomographic analysis confirm the presence of palladium nanoparticles inside the ZIF-8 structure. The porosity, surface area and N-2 physisorption properties are evaluated for Pd@ZIF-8 with various palladium contents. Furthermore, Pd@ZIF-8 samples are effectively applied as heterogeneous catalysts in alkenes hydrogenation. This straightforward method is able to speed up the synthesis of encapsulation of metal nanoparticles in metal organic frameworks. (C) 2017 Elsevier B.V. All rights reserved.","312483","Embargo","-0.3214","0.2146","3","Walled carbon nanotubes, Case study, Additional data file","Walled carbon nanotubes, Case study, Additional data file","1","13","1","",""
"10.1016/j.cossms.2013.03.001","dedup_wf_001::0d985576a428ef1b86420d2fe2fd0f45","Physics","High resolution electron tomography","Bals, Sara","2013-01-01","PERGAMON-ELSEVIER SCIENCE LTD","publication","","CURRENT OPINION IN SOLID STATE & MATERIALS SCIENCE","","Abstract: Reaching atomic resolution in 3D has been the ultimate goal in the field of electron tomography for many years. Significant progress, both on the theoretical as well as the experimental side has recently resulted in several exciting examples demonstrating the ability to visualise atoms in 3D. In this paper, we will review the different steps that have pushed the resolution in 3D to the atomic level. A broad range of methodologies and practical examples together with their impact on materials science will be discussed. Finally, we will provide an outlook and will describe future challenges in the field of high resolution electron tomography.","312483","Closed Access","-0.1297","-0.46","5","Resolution electron tomography, Haadf stem, Reconstruction technique","Resolution electron tomography, Haadf stem, Reconstruction technique","15",NA,NA,"",""
"10.1016/j.cossms.2013.05.002","webcrawl____::34052411b142b4a48a66eb237c236143","electron holographic;holographic tomography","Electron holographic tomography","Wolf, D.","2013-01-01","PERGAMON-ELSEVIER SCIENCE LTD","publication","","CURRENT OPINION IN SOLID STATE & MATERIALS SCIENCE","","","312483","Closed Access","0.1519","-0.6898","5","Resolution electron tomography, Haadf stem, Reconstruction technique","Resolution electron tomography, Haadf stem, Reconstruction technique","28","32",NA,"",""
"10.1016/j.crhy,2013.10.003","webcrawl____::18667f2a542141677317f43c48b49344","applied nano;colours electron; measuring","Seeing and measuring in colours: Electron microscopy and spectroscopies applied to nano-optics","Kociak, Mathieu","2014-01-01","ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER","publication","","COMPTES RENDUS PHYSIQUE","","","312483","Closed Access","-0.1518","-0.7199","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","",NA,NA,"",""
"10.1016/j.crhy.2014.01.005","webcrawl____::75b7bb29407147f6a2bece90f29a2ec6","electric magnetic;interferometric methods;mapping static","Interferometric methods for mapping static electric and magnetic fields","Pozzi, Giulio","2014-01-01","ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER","publication","","COMPTES RENDUS PHYSIQUE","","","312483","Closed Access","0.6039","0.4006","1","Article, Interferometric methods, Magnetic properties","Article, Interferometric methods, Magnetic properties","13",NA,NA,"",""
"10.1016/j.intermet.2014.01.018","dedup_wf_001::70be1d1db99cf704a74ea260a9c050f1","C. Mechanical alloying and milling","Relationship between mechanical amorphization and boron integration during processing of FeNbB alloys","Ipus, J.J.","2014-01-01","Elsevier","publication","","INTERMETALLICS","","Fe75Nb10B15 alloys were prepared by mechanical alloying using different boron powders (crystalline B, commercial amorphous B, optimized amorphous B and intermetallic FeB) in the initial mixture in order to study the boron incorporation into the Fe matrix and its influence on the amorphization of the alloys. Another composition with the same Fe/Nb ratio but without boron was prepared in order to differentiate between the influence of B and Nb in the evolution of microstructure and magnetic properties. Amorphization of samples was followed by X-ray diffraction and Mössbauer spectroscopy, concluding that only B-containing alloys develop an amorphous phase, while for the B-free alloy a supersaturated solid solution was observed as the final microstructure. Nb is rapidly incorporated into the matrix whereas remaining B inclusions are found at the end of the explored milling range for all B-containing samples. The amount of dissolved boron into the amorphous matrix was estimated from magnetic measurements, being the alloy prepared using FeB powder the one that most effectively dissolves this element. © 2014 Elsevier Ltd. All rights reserved.","312483","Open Access","0.7155","0.2232","8","Sodium ion batteries, Amorphous alloys, Anode materials","Sodium ion batteries, Amorphous alloys, Anode materials","6",NA,NA,"",""
"10.1016/j.jallcom.2013.09.074","webcrawl____::13e95bddca321f7b1ee6f914810102cc","amorphous alloys;fe sialgapcb;relaxation fe","Structural relaxation in Fe(Co)SiAlGaPCB amorphous alloys","Borrego, J. M.","2014-01-01","ELSEVIER SCIENCE SA","publication","","JOURNAL OF ALLOYS AND COMPOUNDS","","","312483","Closed Access","0.7455","0.2608","8","Sodium ion batteries, Amorphous alloys, Anode materials","Sodium ion batteries, Amorphous alloys, Anode materials","4",NA,NA,"",""
"10.1016/j.jallcom.2013.12.179","webcrawl____::b1c67ae81073b2b11a7674bc190106ea","absorbance photocatalytic;decorated titanate;high temperature","High-temperature hydrogenation of pure and silver-decorated titanate nanotubes to increase their solar absorbance for photocatalytic applications","Plodinec, Milivoj","2014-01-01","ELSEVIER SCIENCE SA","publication","","JOURNAL OF ALLOYS AND COMPOUNDS","","","312483","Closed Access","0.5566","0.5851","8","Sodium ion batteries, Amorphous alloys, Anode materials","Sodium ion batteries, Amorphous alloys, Anode materials","16",NA,NA,"",""
"10.1016/j.jcat.2014.09.017","od______2292::7f25c2018d3ec391688cc2f55ea69684","ENANTIOSELECTIVE CATALYSIS","Chiral periodic mesoporous copper(II) bis(oxazoline) phenylene-silica: A highly efficient and reusable asymmetric heterogeneous catalyst","Lourenco, Mirtha A. O.","2014-01-01","ACADEMIC PRESS INC ELSEVIER SCIENCE","publication","","","","We describe the preparation of an effective and reusable heterogeneous asymmetric catalyst. A novel chiral periodic mesoporous phenylene-silica containing high density of bis(oxazoline) moieties is prepared by co-condensation method with 1,4-bis(triethoxysilyl)benzene. After copper(II) coordination, the material is extremely efficient on the kinetic resolution of the 1,2-diphenylethane-1,2-diol with persistent high enantioselectivities (91 - > 99%) and yields (46-43% in maximum 50% resolution) at least for five consecutive cycles. Characterization of the material after the catalytic experiments showed that the heterogeneous catalyst was very robust keeping the integrity of the structure. (C) 2014 Elsevier Inc. All rights reserved.","113678","Open Access","-0.5124","0.4789","14","Periodic mesoporous, Ii bis oxazoline, Copper ii bis","Periodic mesoporous, Ii bis oxazoline, Copper ii bis","2",NA,NA,"",""
"10.1016/j.jmmm.2014.12.069","od______2097::af7579b54b7d2b74c46b5463d4258087","Physics","Enhanced biomedical heat-triggered carriers via nanomagnetism tuning in ferrite-based nanoparticles","Angelakeris, M.","2015-01-01","","publication","","Journal of magnetism and magnetic materials","","Abstract: Biomedical nanomagnetic carriers are getting a higher impact in therapy and diagnosis schemes while their constraints and prerequisites are more and more successfully confronted. Such particles should possess a well-defined size with minimum agglomeration and they should be synthesized in a facile and reproducible high-yield way together with a controllable response to an applied static or dynamic field tailored for the specific application. Here, we attempt to enhance the heating efficiency in magnetic particle hyperthermia treatment through the proper adjustment of the core-shell morphology in ferrite particles, by controlling exchange and dipolar magnetic interactions at the nanoscale. Thus, core-shell nanoparticles with mutual coupling of magnetically hard (CoFe2O4) and soft (MnFe2O4) components are synthesized with facile synthetic controls resulting in uniform size and shell thickness as evidenced by high resolution transmission electron microscopy imaging, excellent crystallinity and size monodispersity. Such a magnetic coupling enables the fine tuning of magnetic anisotropy and magnetic interactions without sparing the good structural, chemical and colloidal stability. Consequently, the magnetic heating efficiency of CoFe2O4. and MnFe2O4 core-shell nanoparticles is distinctively different horn that of their counterparts, even though all these nanocrystals were synthesized under similar conditions. For better understanding of the AC magnetic hyperthermia response and its correlation with magnetic-origin features we study the effect of the volume ratio of magnetic hard and soft phases in the bimagnetic core-shell nanocrystals. Eventually, such particles may be considered as novel heating carriers that under further biomedical functionalization may become adaptable multifunctional heat-triggered nanoplatforms. (C) 2014 Elsevier B.V. All rights reserved.","310337","Open Access","0.3895","0.2604","1","Article, Interferometric methods, Magnetic properties","Article, Interferometric methods, Magnetic properties","15",NA,NA,"",""
